"name","iso","country","entity_type","region","area","area_units","gdp","initiatives_committed","num_commit","lat","lng","population","population_year","state"
"La Garriga","ESP","Spain","City","Europe",18.8,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.68333333,2.283333333,15626,2018,"Barcelona Province"
"La Granada","ESP","Spain","City","Europe",6.5,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.1830197,-3.6021919,2055,2018,"Lleida"
"La Granada de Río Tinto","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.7687126,-6.5084547,207,NA,"Huelva"
"La Granadella","ESP","Spain","City","Europe",88.7,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.35694444,0.666388889,747,2018,"Catalonia"
"La Granja","ESP","Spain","City","Europe",38.5,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,41.42083333,0.353611111,956,2018,"Lleida"
"La Granja De La Costera","ESP","Spain","City","Europe",0.83,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,38.9961916,-0.5560969,330,2018,"Valencia"
"La Guardia de Jaén","ESP","Spain","City","Europe",38.43,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.7425684,-3.6937083,4061,2009,"Jaén"
"La Guingueta","ESP","Spain","City","Europe",108.4,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.59527778,1.133333333,329,2018,"Catalonia"
"La Iruela","ESP","Spain","City","Europe",124,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.2624679,-6.5012756,1989,2018,"Jaén"
"La Jonquera","ESP","Spain","City","Europe",56.9,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.4207991,2.8728485,3158,2018,"Catalonia"
"La Joyosa","ESP","Spain","City","Europe",6,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.7449498,-1.0728211,941,2018,"Zaragoza"
"La Línea de la Concepción","ESP","Spain","City","Europe",19.27,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,36.16805556,-5.348611111,64240,2018,"Cádiz"
"La Llosa De Ranes","ESP","Spain","City","Europe",7.1,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,39.0188763,-0.5331904,4413,2018,"Valencia"
"La Losa","ESP","Spain","City","Europe",28,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,40.85414,-4.162254,534,2018,"Segovia"
"La Louvière","BEL","Belgium","City","Europe",64.24,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,50.46666667,4.183333333,78744,NA,"Hainaut"
"La Maddalena","ITA","Italy","City","Europe",52.01,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.21666667,9.4,11899,NA,"Sassari"
"La Malahá","ESP","Spain","City","Europe",25,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.1001755,-3.7235575,1873,2018,"Granada"
"La Marsa","TUN","Tunisia","City","Middle East and North Africa",NA,"",NA,"GlobalCovenantofMayors2019;CDPCities2018;NAZCA",3,36.8792852,10.3295168,112000,2014,"Tunis Governorate"
"La Matanza De Acentejo","ESP","Spain","City","Europe",14.11,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,28.45277778,-16.45555556,8944,2018,"Santa Cruz de Tenerife"
"La Mojonera","ESP","Spain","City","Europe",24,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,36.7522747,-2.6837944,7848,2018,"Almería"
"La Nava","ESP","Spain","City","Europe",45,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,39.06666667,-6.5,288,2018,"Badajoz"
"La Nou de Gaià","ESP","Spain","City","Europe",4.3,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,41.1822282,1.3738261,584,2018,"Tarragona"
"La Nucía","ESP","Spain","City","Europe",21.36,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,38.6133727,-0.1257318,20029,2018,"Alicante"
"La Orotava","ESP","Spain","City","Europe",207.31,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,28.391353,-16.523874,42300,2018,"Santa Cruz de Tenerife"
"La Palma de Cervelló","ESP","Spain","City","Europe",5.5,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.4129938,1.9686869,3057,2018,"Catalonia"
"La Palma del Condado","ESP","Spain","City","Europe",61,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.38416667,-6.551666667,10618,2018,"Huelva"
"La Paz","BOL","Bolivia","City","Latin America and Caribbean",472,"km2",NA,"Carbonn2019;GlobalCovenantofMayors2019;NAZCA",3,-16.5,-68.15,877363,NA,"Pedro Domingo Murillo"
"La Pera","ESP","Spain","City","Europe",11.5,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.02277778,2.975277778,435,2018,"Catalonia"
"La Perla","MEX","Mexico","City","Latin America and Caribbean",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,18.9282091,-97.1333764,26880,NA,"Veracruz"
"La Peza","ESP","Spain","City","Europe",11.5,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,37.27719,-3.284772,1293,2018,"Girona"
"La Pobla De Farnals","ESP","Spain","City","Europe",3.61,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,39.577463,-0.3266379,7776,2018,"Valencia"
"La Pobla Llarga","ESP","Spain","City","Europe",10.1,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,39.085084,-0.475599,4536,2018,"Valencia"
"La Pobla de Lillet","ESP","Spain","City","Europe",51.4,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.24388889,1.975,1249,2018,"Barcelona Province"
"La Pobla de Mafumet","ESP","Spain","City","Europe",6.2,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,41.1865974,1.2082805,3420,2018,"Tarragona"
"La Pobla de Massaluca","ESP","Spain","City","Europe",43.4,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.18305556,0.355,372,2018,"Catalonia"
"La Pobla de Segur","ESP","Spain","City","Europe",32.8,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.2473665,0.9672725,3248,2018,"Catalonia"
"La Pobla de Vallbona","ESP","Spain","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,39.5907339,-0.5532184,19387,NA,"Valencia"
"La Pobla del Duc","ESP","Spain","City","Europe",18.9,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,38.904715,-0.420766,2569,2018,"Valencia"
"La Portella","ESP","Spain","City","Europe",12.3,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.7388428,0.6395895,782,2018,"Teruel"
"La Puebla de Alborton","ESP","Spain","City","Europe",76,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.383333,-0.85,120,NA,"Aragon"
"La Puebla de Cazalla","ESP","Spain","City","Europe",188,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.21666667,-5.3,10729,2018,"Seville"
"La Puebla de los Infantes","ESP","Spain","City","Europe",155,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.7807467,-5.3893742,3265,2018,"Seville"
"La Puerta de Segura","ESP","Spain","City","Europe",98,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38.35,-2.733333333,2638,2018,"Jaén"
"La Réunion","FRA","France","Region","Europe",2511,"km2",NA,"Under2Coalition2019;CompactofStatesRegions2018;NAZCA",3,-21.11444,55.5325,866506,2015,"La Réunion"
"La Rambla","ESP","Spain","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38.7471165,-2.0607927,7410,NA,"Almería"
"La Rinconada","ESP","Spain","City","Europe",13,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.4867198,-5.9814867,37508,2018,"Salamanca"
"La Rioja","ARG","Argentina","City","Latin America and Caribbean",NA,"",NA,"Carbonn2019;GlobalCovenantofMayors2019;NAZCA",3,-29.4125,-66.85416667,180995,NA,"La Rioja"
"La Roche-en-Ardenne","BEL","Belgium","City","Europe",147.52,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,50.1815604,5.5759476,4249,NA,"Luxembourg"
"La Rochelle - Communauté d'Agglomération et Ville","FRA","France","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,46.1591126,-1.1520433,162781,NA,"Nouvelle-Aquitaine"
"La Roda de Andalucía","ESP","Spain","City","Europe",76.68,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.2001223,-4.7782715,4419,2018,"Seville"
"La Romana","ESP","Spain","City","Europe",43.3,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38.36694444,-0.896944444,2465,2018,"Alicante"
"La Sénia","ESP","Spain","City","Europe",108.4,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,40.63666667,0.282222222,5987,2018,"Catalonia"
"La Secuita","ESP","Spain","City","Europe",17.8,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.20611111,1.281388889,1665,2018,"Tarragona"
"La Selva del Camp","ESP","Spain","City","Europe",35.3,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.2145609,1.1377856,5614,2018,"Tarragona"
"La Sentiu de Sió","ESP","Spain","City","Europe",29.6,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.80638889,0.88,471,2018,"Catalonia"
"La Seu d'Urgell","ESP","Spain","City","Europe",15.4,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.3575723,1.4560067,11101,2018,"Lleida"
"La Spezia","ITA","Italy","City","Europe",51.39,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,44.107033,9.8282255,95303,NA,"La Spezia"
"La Tahá","ESP","Spain","City","Europe",26,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,36.93317455,-3.330167918,790,2018,"Granada"
"La Tallada d'Empordà","ESP","Spain","City","Europe",16.6,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.08138889,3.055833333,479,2018,"Catalonia"
"La Torre de Claramunt","ESP","Spain","City","Europe",15,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,41.5352891,1.6609381,3767,2018,"Barcelona Province"
"La Torre de les Maçanes","ESP","Spain","City","Europe",36.48,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38.60666667,-0.419166667,743,2009,"Valencia"
"La Unión","CRI","Costa Rica","City","Latin America and Caribbean",44.83,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,10.1608,-84.7227,110194,2013,"Cartago"
"La Unión","ESP","Spain","City","Europe",25,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.61916667,-0.875555556,18825,2018,"Murcia"
"La Vall d'en Bas","ESP","Spain","City","Europe",90.7,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.11805556,2.455,2965,2018,"Girona"
"La Vall d’Alcalá","ESP","Spain","City","Europe",24.4,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,38.7868664,-0.248098215,175,2018,"Alicante"
"La Vall de Laguar","ESP","Spain","City","Europe",22.96,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38.77694444,-0.11,872,2018,"Valencia"
"La Valle Agordina","ITA","Italy","City","Europe",48.67,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,46.2822728,12.0695095,1162,NA,"Venice"
"La Vilella Alta","ESP","Spain","City","Europe",5.2,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.2250307,0.7803592,131,2018,"Catalonia"
"La Vilella Baixa","ESP","Spain","City","Europe",5.6,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.2225,0.763611111,215,2018,"Catalonia"
"La Villa de Garafia","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,28.829909,-17.945128,1799,NA,"Santa Cruz de Tenerife"
"La Zaida","ESP","Spain","City","Europe",17,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.33333333,-0.416666667,514,2018,"Zaragoza"
"La Zubia","ESP","Spain","City","Europe",22,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.1191526,-3.5836313,15819,2018,"Granada"
"LaGrange, MO","USA","United States of America","City","North America",5.2058799,"km2",NA,"CDPCities2018",1,40.0428,-91.4976,931,2010,"Ohio"
"Laakdal","BEL","Belgium","City","Europe",42.48,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,51.0802695,5.0073022,15533,NA,"Antwerp Province"
"Laarne","BEL","Belgium","City","Europe",32.07,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,51.029657,3.8504738,12513,NA,"East Flanders"
"Labgar","SEN","Senegal","City","Sub-Saharan Africa",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,19.76666667,-103.1166667,1060,2010,"Louga"
"Labin","HRV","Croatia","City","Eastern Europe and Central Asia",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.08333333,14.11666667,11703,2011,"Istria County"
"Lacchiarella","ITA","Italy","City","Europe",24.04,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.31666667,9.133333333,8709,NA,"Lombardy"
"Lacedonia","ITA","Italy","City","Europe",82.1,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,41.049993,15.421065,2426,NA,"Avellino"
"Laconi","ITA","Italy","City","Europe",124.75,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,39.852649,9.050435,1975,NA,"Oristano"
"Ladispoli","ITA","Italy","City","Europe",25.95,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.95,12.08333333,40338,NA,"Lazio"
"Ladyzhyn","UKR","Ukraine","City","Eastern Europe and Central Asia",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,48.6810505,29.2567642,23000,2015,"Vinnytsia"
"Laerru","ITA","Italy","City","Europe",19.85,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,40.81666667,8.833333333,966,NA,"Sardinia"
"Lafayette, CO","USA","United States of America","City","North America",24.1905066,"km2",NA,"ClimateMayors",1,39.995,-105.100556,28261,2010,"Colorado"
"Lagadas","GRC","Greece","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.73333333,20.85,40800,NA,"Central Macedonia"
"Lagata","ESP","Spain","City","Europe",23,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.23333333,-0.8,135,2018,"Aragon"
"Lagnasco","ITA","Italy","City","Europe",17.71,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,44.6249277,7.5555762,1448,NA,"Cuneo"
"Lagoa (Algarve)","PRT","Portugal","City","Europe",88.25,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.13333333,-8.45,25835,2011,"Algarve"
"Lagoa-Açores","PRT","Portugal","City","Europe",45.59,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,37.747009,-25.5784049,14416,2011,"Azores"
"Lagonegro","ITA","Italy","City","Europe",113.07,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,40.128306,15.761472,5663,NA,"Potenza"
"Lagos","NGA","Nigeria","City","Sub-Saharan Africa",907,"km2",NA,"C40Cities2019;GlobalCovenantofMayors2019;CDPCities2018;NAZCA",4,6.455,3.384166667,6048430,NA,"Lagos"
"Lagosanto","ITA","Italy","City","Europe",34.44,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,44.76666667,12.13333333,4978,NA,"Ferrara"
"Laguna Woods, CA","USA","United States of America","City","North America",8.6764665,"km2",NA,"ClimateMayors",1,33.609167,-117.732778,16192,2010,"California"
"Lahti","FIN","Finland","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;CDPCities2018;EUCovenantofMayors2019;Carbonn2019;NAZCA",5,60.9838761,25.6561814,103384,2016,"Päijänne Tavastia"
"Laikipia County","KEN","Kenya","Region","Sub-Saharan Africa",8696.1,"km2",NA,"Under2Coalition2019",1,0.0833,36.66666667,399227,2014,"Laikipia County"
"Lainate","ITA","Italy","City","Europe",12.93,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.5717302,9.028461,25182,NA,"Lombardy"
"Laino Castello","ITA","Italy","City","Europe",37.33,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,39.93611111,15.97777778,897,NA,"Calabria"
"Lakatamia","CYP","Cyprus","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,35.11666667,33.31666667,28400,2011,"Nicosia District"
"Lake Forest, IL","USA","United States of America","City","North America",44.4960282,"km2",NA,"CDPCities2018;NAZCA",2,42.2586,-87.8406,19375,2010,"Illinois"
"Lake Macquarie","AUS","Australia","City","East Asia and the Pacific",648,"km2",NA,"Carbonn2019",1,-33.03333333,151.6333333,189006,2016,"Hunter"
"Lake Worth, FL","USA","United States of America","City","North America",17.2752333,"km2",NA,"CDPCities2018",1,26.6168,-80.0684,36000,2017,"Florida"
"Lakewood, CO","USA","United States of America","City","North America",14.3226447,"km2",NA,"CDPCities2018;ClimateMayors;WeAreStillIn2019;WeAreStillIn2019;GlobalCovenantofMayors2019;NAZCA",5,39.7047,-105.081,154368,2016,"Colorado"
"Lakewood, OH","USA","United States of America","City","North America",14.3226447,"km2",NA,"ClimateMayors",1,41.480833,-81.800278,50279,2010,"Ohio"
"Laki","BGR","Bulgaria","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,41.832993,24.831426,3570,NA,"Plovdiv"
"Laktasi","BIH","Bosnia and Herzegovina","City","Eastern Europe and Central Asia",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,44.88529205,17.32900505,40000,NA,"Republika Srpska"
"Lallio","ITA","Italy","City","Europe",2.16,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.66638,9.630053,4202,NA,"Lombardy"
"Lama dei Peligni","ITA","Italy","City","Europe",31.37,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.04166667,14.18694444,1420,NA,"Chieti Province"
"Lambersart","FRA","France","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,50.65,3.025,28410,NA,"Hauts-de-France"
"Lamego","PRT","Portugal","City","Europe",165.42,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.10083333,-7.81,26566,2011,"Norte"
"Lamezia Terme","ITA","Italy","City","Europe",162.43,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,38.962912,16.309272,70261,NA,"Catanzaro"
"Lamia","GRC","Greece","City","Europe",947,"km2",NA,"EUCovenantofMayors2019;NAZCA",2,38.9,22.43333333,75315,NA,"Phthiotis"
"Lamon","ITA","Italy","City","Europe",54.36,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,46.0471507,11.7486325,2939,NA,"Belluno"
"Lampang","THA","Thailand","City","East Asia and the Pacific",22,"km2",NA,"Carbonn2019;GlobalCovenantofMayors2019;NAZCA",3,18.3,99.5,58074,2010,"Mueang Lampang"
"Lana","ITA","Italy","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,46.6073775,11.1613274,11337,NA,"Trento"
"Lanaken","BEL","Belgium","City","Europe",59,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,50.8892784,5.6513208,25341,NA,"Limburg"
"Lancaster, PA","USA","United States of America","City","North America",19.0364265,"km2",7.6e+09,"ClimateMayors;WeAreStillIn2019;GlobalCovenantofMayors2019;WeAreStillIn2019;CDPCities2018;NAZCA",5,40.039722,-76.304444,59218,2015,"Pennsylvania"
"Lanchkhuti","GEO","Georgia","City","Eastern Europe and Central Asia",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,42.090223,42.035971,31486,2014,"Lanchkhuti District"
"Lanciano","ITA","Italy","City","Europe",66.94,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.23333333,14.38333333,35798,NA,"Chieti Province"
"Landau in der Pfalz","DEU","Germany","City","Europe",82.94,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,49.2,8.116666667,44607,NA,"Rhineland-Palatinate"
"Landen","BEL","Belgium","City","Europe",54.05,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,50.75,5.083333333,15776,NA,"Flemish Brabant"
"Landeshauptstadt Kiel","DEU","Germany","City","Europe",119,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,54.3233,10.12188,235000,NA,"Schleswig-Holstein"
"Langedijk","NLD","Netherlands","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,52.6899114,4.778732158,2e+05,2017,"North Holland"
"Langhirano","ITA","Italy","City","Europe",70.84,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,44.6130645,10.2661136,9888,NA,"Parma"
"Langosco","ITA","Italy","City","Europe",15.82,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.2143674,8.5637296,424,NA,"Lombardy"
"Langrolay sur Rance","FRA","France","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,48.55472222,-2.001388889,800,NA,"Brittany"
"Lanivtsi","UKR","Ukraine","City","Eastern Europe and Central Asia",14.7,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,49.8643438,26.09176955,8682,2001,"Lanivtsi Raion"
"Lansing, MI","USA","United States of America","City","North America",2.7971892,"km2",NA,"ClimateMayors",1,42.733611,-84.546667,116020,2010,"Michigan"
"Lantejuela","ESP","Spain","City","Europe",18,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.35,-5.216666667,3899,2018,"Seville"
"Lanusei","ITA","Italy","City","Europe",53.38,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,39.88333333,9.55,5655,NA,"Nuoro"
"Lanuvio","ITA","Italy","City","Europe",43.76,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,41.675393,12.698026,13116,NA,"Latium"
"Lapeer, MI","USA","United States of America","City","North America",18.8292273,"km2",NA,"ClimateMayors",1,43.051389,-83.318889,8748,NA,"Michigan"
"Lapio","ITA","Italy","City","Europe",15.25,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,40.977672,14.933045,1750,NA,"Avellino"
"Lappano","ITA","Italy","City","Europe",12.21,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,39.319506,16.3121661,990,NA,"Calabria"
"Lappeenranta","FIN","Finland","City","Europe",1723.5,"",NA,"Carbonn2019;GlobalCovenantofMayors2019;NAZCA",3,61.06666667,28.18333333,72495,NA,"South Karelia"
